,title,description,title_label,description_label
911, 더벨 삼성전자    하이닉스 넥스트     뜬다  메모리  위 자존심 회 , 챗  등 킬러 콘텐츠가 등장하면서   활용도가 대폭 늘어 기존 인터페이스 규격 으로는 한계가 있었다   와 그래픽처리장치 에 연결할 수 있는 메모리 수가 제한적이기 때문이다  궁극적으로 병목 현상이  ,0,0
912,서학개미  월  주식  조 순매수 개월   최대,지난해 초 생성형   챗봇  챗  열풍으로 시작된   투자붐은 올 들어선 온디바이스    상용화에 대한 기대감으로 이어지고 있다  이런 분위기 속에서  는 애플을 제치고 세계 시총  위  ,1,0
913, 위 셀바스  주가   위 글로벌텍스프리 주가   위 삼성에스디에스 주가   월 , 챗  등  현재 상승률 기준  위는 셀바스  주가이다  전일  원 대비  원 상승해  원이다  전일대비 등락률은  이며 거래량은  으로 나타났다  테마별 주식   챗봇 챗  등  현재 상승률  ,1,1
914, 설명만 적으면 영상 만든다   챗  회사   소라 공개,브레이크뉴스 최애리 기자  인공지능  를 만드는 회사인 오픈 가 원하는 영상을 설명해주기만 하면 이를 동영상으로 만들어 주는    소라 를 공개했다  ,0,0
915,오픈  글 입력하면 동영상 생성하는    소라  공개, 챗  개발사 오픈 가 글을 입력하면 내용에 맞는 동영상을 만들어주는 인공지능 모델을 공개했습니다  오픈 는 현지시각  일 블로그를 통해 새로운 인공지능 모델  소라 를 소개하며  텍스트로부터 현실적이고 상상력  ,0,0
916,조희대  법관 증원 연내 처리 예산 법안 제출권 가져야 ,조 대법원장은 법관 보수를 대폭 인상하는 등 다양한 사법 개혁을 통해 싱가포르가   챗 가 꼽은 가장 효율적인 사법제도 운영 국가로 발돋움했다고 소개하기도 했습니다  다만  지난달  심에서 무죄를 선고받은 양승태  ,1,1
917,오픈   챗  지속가능성에 의문  수익모델 한계 분명하고 경쟁도 심화, 연합뉴스  오픈 가 인공지능  서비스  챗 로 지속가능한 수익을 창출할 수 있을지 의문을 제기하는 의견이 나온다   챗  학습과 운영에 막대한 비용이 필요한 반면 오픈 의 수익모델은 제한적이고 빅테크  ,0,0
918,올리벳대학교     챗    커리큘럼에 통합, 챗 를 통합시키며 혁신적인 교육접근방식을 발표했다  이는 학생들이 프로그래밍을 더 효과적이고 큰 규모로 배울 수 있도록 돕는 것을 목표로 한다   챗 는 인공지능  스타트업 오픈 가 선보인 생성형  ,1,0
919, 특징주  에스피소프트  코스닥 상장후 이틀 연속 강세,  에스피소프트 코스닥 상장 코파일럿 챗  사진 에스피소프트 이달  일 상장한 소프트웨어 업체  라이선스 사업 확장에 나설 계획이다  코파일럿은 생성형  인  챗 가 적용된   소프트웨어다   문화경제  ,0,0
920,오픈  텍스트로 영상 만드는  소라  공개  동영상 광고 시장 어쩌나,현재까지는 제한된 일부의 창작자들만 접근 가능한 것으로 알려져 있지만 추후 현재 텍스트 기반  챗 와  오픈 는  소라는   모델과 유사한 변환기 아키텍처를 사용해 뛰어난 확장 성능을 제공한다 며  실제 세계를  ,0,1
921, 챗  심혈관질환 발생예측 기존모델과 유사,인공지능 언어모델인  챗 가 심혈관질환 발생을 기존 모델 수준으로 예측한다는 연구결과가 나왔다   챗 의 심혈관질환 예측도와 기존 예측모델과 유사하다고 국제학술지 에 발표했다    모델 기반의  ,0,0
922, 챗  비디오 버전 나오나  오픈  영상 생성   모델  소라  공개, 챗 를 이용하듯이 원하는 비디오의 내용을 묘사하면  최대  분 길이의 영상이 생성된다  영상 내용은 실제  오픈 는  기술적으로 소라는  와 달리  모델을 활용해 개발됐다 라며  소라는 실제 세계를  ,0,0
923,마이크로소프트 구글  유럽   인프라 위한 대규모 투자 발표, 챗 나 제미니 같은 범용  는  가 생성한 콘텐츠임을 공개하는 등의 투명성 요건도 준수해야 한다  아울러   법안은   개발자가 불법 콘텐츠를 생성하지 않도록 모델을 설계할 것을 요구한다 ,0,0
924, 재판지연 해소 올인  조희대 대법원장  국회 정부 도움 절실 ,이어  현재 세계에서 가장 효율적인 사법제도를 갖춘 나라가 어딘지  챗 에 물어보면   이상 싱가포르라고 답변한다 며  여년에 걸쳐 장기 목표를 세우고 국가 예산을 투입해서 이뤄낸 결과로 보인다 고  ,1,1
925, 거리 걷는 여성 모습 그려줘  오픈  텍스트 영상 바꾸는  소라  공개, 챗  개발사 오픈 가 텍스트를 동영상으로 만들어주는 인공지능  시스템을 공개했다  프롬프트 명령어  또 소라를 회사의 제품에 통합하기 전에 전문가팀에 맡겨 안전성 여부를 평가할 계획이다     챗   오픈 ,0,0
926, 챗  개발사가 또 문장으로 영화같은 동영상을 만든다  오늘 이슈 , 챗  개발사인 오픈 가 텍스트를 동영상으로 만드는 인공지능시스템  소라 를 공개했습니다  서너 줄 가량 문장을 입력하면  실제 여성이 도쿄 밤거리를 걷는 것 같은 영상이 자동으로 만들어집니다  오픈 는  여러  ,0,0
927, 채팅 내용을 영상으로 오픈  인공지능  소라  공개, 챗  개발사 오픈 가  일 현지시간  텍스트를 동영상으로 만들어주는   시스템  소라 를 공개했다 소라는  이미지 생성   시스템 달리 와   모델의 과거 연구를 기반으로 한다 예를 들어  녹고 있는 빨간  ,0,0
928, 영화 예고편  몇 줄 문장이면 뚝딱 오픈  영상 생성    소라  공개,있으며 각 분야 전문가와 잘못된 정보  증오 콘텐츠  차별 편견 방지 테스트를 진행할 예정이다  또 현재  챗 에 적용된 극단적인 폭력  성적인 콘텐츠  혐오스러운 이미지  유명인 초상 관련 명령어 거부 기능도 도입된다 ,0,0
929,오픈  텍스트로 동영상 만드는    소라  공개  글로벌이야기 , 챗  개발사 오픈 가  일 현지시간  텍스트를 동영상으로 만들어주는 인공지능  시스템  소라 를   년  월  일 대화 전문 인공지능 챗봇  챗 을 공개하며 세계에 파장을 일으켰고  이후 꾸준히  ,0,0
930, 다음 단어 예측 엔진    알고리즘의 이해, 년  월   챗 가 등장하면서 기업과 소비자가 생성형 인공 지능 을 사용해 작업을 자동화하고  예를 들어 이메일 또는 채팅 스레드를 간략하게 요약하려면 오픈 의  챗  구글의 바드 와 같은  ,1,0
931, 영상  오픈   소라 로 생성한 샘플 클립  개, 챗  개발사 오픈 가 공개한 새로운 인공지능  모델 소라 가 화제를 모으고 있다   소라 는 원하는 장면을 묘사한 명령어 프롬프트 를 입력하면  분 분량의 고화질 영상 클립을 만들어준다  또  스틸 이미지에서  ,0,0
932,인텔 파운드리 행사에 미국 상무장관도 참여  대규모 정부 보조금 발표할까, 챗  개발사 오픈 의 샘 올트먼  도 인텔 행사에서 인공지능 의 미래를 주제로 연설을 진행한다  샘 올트먼이 직접 인공지능 반도체 설계기업을 설립하기 위해  와 삼성전자 등 다양한 기업과 협력을 논의해 온  ,1,1
933, 영상  텍스트 입력했더니 영상이 오픈  영상제작    소라  공개,최근 생성형 인공지능 을 활용해 문장을 해석해 이미지나 영상으로 만들어주는 프로그램들이 등장하고 있는 가운데  챗 의 개발사 오픈 도 텍스트를 동영상으로 만들어주는  를 공개했다  오픈 는  일 현지시간  ,0,0
934,  랠리 에 더 부자 된 억만장자들   명 순자산  조  늘었다,마이크로소프트 의 일부 지분을 보유한 전   스티브 발머 또한  와  챗  개발사인 오픈 와의 파트너십 효과로 자산을 크게 불렸다  마이클 델 델 테크놀로지스 도 브로드컴과의   이니셔티브 덕분에 재산이  ,0,0
935, 뇨끼 만드는 할머니 유튜버 만들어줘 오픈   소라 가 만든 놀라운 영상, 바다에서 자전거 경주하는 동물들 만들어줘   파란색 돔의 흰색 건물이 조화된 산토리니 블루 아워 항공뷰 보여줄래   챗  개발사 오픈 가 이번에는 텍스트만 입력하면 동영상으로 만들어주는 새로운 인공지능  ,1,0
936,인천시  올해의 미추홀 북  뽑아 주세요, 인간 인간성 인간이라면  주제로 시민 투표 통해  권 선정   미추홀북 최종도서 선정 시민투표  이미지 인천 미추홀도서관이  월  일까지 도서관  학교 및 지역 서점과 미추홀 북 도서 최종 선정을 위한  ,0,1
937,인천시 시민과 함께 읽을 올해의 미추홀북 을 뽑아 주세요,인천시 시민과 함께 읽을 올해의 미추홀북 을 뽑아 주세요 인천시 미추홀도서관은 다음달  일까지 관내 도서관  학교 및 지역 서점과 함께   미추홀북 도서 최종 선정을 위한 시민투표를 진행한다고  일 밝혔다  ,0,1
938,텍스트 입력하면  분 동영상  뚝딱 오픈  생성형    소라  공개,오픈  소라가 생성한 미술관 동영상 캡처 출처 오픈  웹사이트   일 현지시간   챗  개발사 오픈 가 텍스트를 입력하면 동영상을 만들어주는 인공지능  모델 소라 를 공개했다   소라 는 오픈 의 이미지 생성  ,0,0
939,인천시  시민과 함께 읽을 올해의 미추홀북 을 뽑아 주세요, 인간  인간성  인간이라면  주제로 시민 투표 통해  권 선정 인천시 미추홀도서관은 오는  월  일까지 관내 도서관  학교 및 지역 서점과 함께   미추홀북 도서 최종 선정을 위한 시민투표를 진행한다고 밝혔다  ,0,1
940, 단독 서울대마저  가르칠 선생이 없다   한국   희망  차라리 구글 , 챗  개발사인 오픈 만 해도 연봉이 한화  억 억 상당이라 수십년 사이 교수의 위상이 바닥으로 떨어진 한국에 있거나  삼성전자로 가느니 해외로 가겠다는 이들이 많다 고 전했다  의대 입시 열풍이 커지며 대학  ,0,0
941, 챗  활용 심혈관 질환 예측 정확도 입증, 챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   이상의 정답률로  ,0,1
942,작년만  배 올랐던  이 주식 역대 최대  매출 소식에   넘게 상승 ,한편  지난해 초반 생성형   챗봇  챗  열풍으로 시작한   투자붐 덕분에 루닛 주가는  년 한 해 동안  만 만 원  상승한 바 있다  지난해  월  일 기록했던 최고가 만 원 와 연초  ,1,0
943, 챗  활용 심혈관 질환 예측 정확도 입증, 챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   이상의 정답률로  ,0,1
944,인천 미추홀도서관  시민이 함께 읽을 올해의 책 뽑는다,인천 미추홀도서관이 시민이 함께 읽을 올해의 책을 뽑는다 미추홀도서관은 다음 달  일까지 지역의 도서관  학교  지역 서점 등과 함께   미추홀북  도서 선정을 위한 시민 투표를 진행한다 미추홀북은  ,1,1
945,텍스트로 영상을 만든다 오픈   소라  공개,문자 입력하면  분 안쪽 동영상 생성 생성형 인공지능 인  챗 를 개발한 오픈 가 문자를 동영상으로 만들어주는 인공지능 모델  소라 를 공개했다   일 현지시각  오픈 는 자사 홈페이지를 통해   기반  텍스트  ,0,0
946,자체   반도체 개발 선언한 오픈 웹 검색 서비스 개발로 구글과 경쟁 예고, 챗  개발로   시대의 한획을 그은 오픈 가 웹 검색 서비스로 시장에 새롭게 도전할 준비를 하고 있다고  다만  해당 서비스가 독립형으로 제공될 지   챗 의 일부 서비스로 제공될지는 확실하지는 않다고  ,0,1
947,물에 사는 착한 용  굴에 사는 못된 드래곤  말록 홈즈 ,  네이버   의 어원   의 이름 뜻   구글                   챗  믿지 말자  얼토당토 않은 스토리를 창작해 내서  번번이 골탕 시식 중   평소 자주 접하는 말들의 뜻을 찾아본다  단  초보 단계에서는  ,0,0
